split_id,split_mode,repetition,circuit_key,algorithm,size,circuit_kind,split_role
stratified_size_rep050,stratified_size,50,qnn_15_circuit,qnn,15,circuit,test
stratified_size_rep050,stratified_size,50,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep050,stratified_size,50,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep050,stratified_size,50,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep050,stratified_size,50,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep050,stratified_size,50,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep050,stratified_size,50,qnn_9_circuit,qnn,9,circuit,test
stratified_size_rep050,stratified_size,50,random_10_circuit,random,10,circuit,train
stratified_size_rep050,stratified_size,50,random_11_circuit,random,11,circuit,train
stratified_size_rep050,stratified_size,50,random_12_circuit,random,12,circuit,test
stratified_size_rep050,stratified_size,50,random_13_circuit,random,13,circuit,train
stratified_size_rep050,stratified_size,50,random_14_circuit,random,14,circuit,train
stratified_size_rep050,stratified_size,50,random_15_circuit,random,15,circuit,train
stratified_size_rep050,stratified_size,50,random_4_circuit,random,4,circuit,test
stratified_size_rep050,stratified_size,50,random_5_circuit,random,5,circuit,test
stratified_size_rep050,stratified_size,50,random_6_circuit,random,6,circuit,test
stratified_size_rep050,stratified_size,50,random_7_circuit,random,7,circuit,train
stratified_size_rep050,stratified_size,50,random_8_circuit,random,8,circuit,test
stratified_size_rep050,stratified_size,50,random_9_circuit,random,9,circuit,train
stratified_size_rep050,stratified_size,50,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep050,stratified_size,50,vqe_11_circuit,vqe,11,circuit,test
stratified_size_rep050,stratified_size,50,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep050,stratified_size,50,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep050,stratified_size,50,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep050,stratified_size,50,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep050,stratified_size,50,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep050,stratified_size,50,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep050,stratified_size,50,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep050,stratified_size,50,vqe_7_circuit,vqe,7,circuit,test
stratified_size_rep050,stratified_size,50,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep050,stratified_size,50,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep051,stratified_size,51,dj_10_circuit,dj,10,circuit,train
stratified_size_rep051,stratified_size,51,dj_11_circuit,dj,11,circuit,train
stratified_size_rep051,stratified_size,51,dj_12_circuit,dj,12,circuit,train
stratified_size_rep051,stratified_size,51,dj_13_circuit,dj,13,circuit,train
stratified_size_rep051,stratified_size,51,dj_14_circuit,dj,14,circuit,train
stratified_size_rep051,stratified_size,51,dj_15_circuit,dj,15,circuit,train
stratified_size_rep051,stratified_size,51,dj_4_circuit,dj,4,circuit,train
stratified_size_rep051,stratified_size,51,dj_5_circuit,dj,5,circuit,train
stratified_size_rep051,stratified_size,51,dj_6_circuit,dj,6,circuit,train
stratified_size_rep051,stratified_size,51,dj_7_circuit,dj,7,circuit,train
stratified_size_rep051,stratified_size,51,dj_8_circuit,dj,8,circuit,train
stratified_size_rep051,stratified_size,51,dj_9_circuit,dj,9,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_10_circuit,qaoa,10,circuit,test
stratified_size_rep051,stratified_size,51,qaoa_11_circuit,qaoa,11,circuit,test
stratified_size_rep051,stratified_size,51,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_15_circuit,qaoa,15,circuit,test
stratified_size_rep051,stratified_size,51,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_7_circuit,qaoa,7,circuit,test
stratified_size_rep051,stratified_size,51,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep051,stratified_size,51,qaoa_9_circuit,qaoa,9,circuit,test
stratified_size_rep051,stratified_size,51,qft_10_circuit,qft,10,circuit,train
stratified_size_rep051,stratified_size,51,qft_11_circuit,qft,11,circuit,train
stratified_size_rep051,stratified_size,51,qft_12_circuit,qft,12,circuit,train
stratified_size_rep051,stratified_size,51,qft_13_circuit,qft,13,circuit,train
stratified_size_rep051,stratified_size,51,qft_14_circuit,qft,14,circuit,train
stratified_size_rep051,stratified_size,51,qft_15_circuit,qft,15,circuit,train
stratified_size_rep051,stratified_size,51,qft_4_circuit,qft,4,circuit,test
stratified_size_rep051,stratified_size,51,qft_5_circuit,qft,5,circuit,train
stratified_size_rep051,stratified_size,51,qft_6_circuit,qft,6,circuit,train
stratified_size_rep051,stratified_size,51,qft_7_circuit,qft,7,circuit,train
stratified_size_rep051,stratified_size,51,qft_8_circuit,qft,8,circuit,test
stratified_size_rep051,stratified_size,51,qft_9_circuit,qft,9,circuit,train
stratified_size_rep051,stratified_size,51,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep051,stratified_size,51,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep051,stratified_size,51,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep051,stratified_size,51,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep051,stratified_size,51,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep051,stratified_size,51,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep051,stratified_size,51,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep051,stratified_size,51,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep051,stratified_size,51,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep051,stratified_size,51,qnn_7_circuit,qnn,7,circuit,train
stratified_size_rep051,stratified_size,51,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep051,stratified_size,51,qnn_9_circuit,qnn,9,circuit,train
stratified_size_rep051,stratified_size,51,random_10_circuit,random,10,circuit,train
stratified_size_rep051,stratified_size,51,random_11_circuit,random,11,circuit,train
stratified_size_rep051,stratified_size,51,random_12_circuit,random,12,circuit,test
stratified_size_rep051,stratified_size,51,random_13_circuit,random,13,circuit,test
stratified_size_rep051,stratified_size,51,random_14_circuit,random,14,circuit,train
stratified_size_rep051,stratified_size,51,random_15_circuit,random,15,circuit,train
stratified_size_rep051,stratified_size,51,random_4_circuit,random,4,circuit,train
stratified_size_rep051,stratified_size,51,random_5_circuit,random,5,circuit,train
stratified_size_rep051,stratified_size,51,random_6_circuit,random,6,circuit,train
stratified_size_rep051,stratified_size,51,random_7_circuit,random,7,circuit,train
stratified_size_rep051,stratified_size,51,random_8_circuit,random,8,circuit,train
stratified_size_rep051,stratified_size,51,random_9_circuit,random,9,circuit,train
stratified_size_rep051,stratified_size,51,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep051,stratified_size,51,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep051,stratified_size,51,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep051,stratified_size,51,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep051,stratified_size,51,vqe_14_circuit,vqe,14,circuit,test
stratified_size_rep051,stratified_size,51,vqe_15_circuit,vqe,15,circuit,train
stratified_size_rep051,stratified_size,51,vqe_4_circuit,vqe,4,circuit,train
stratified_size_rep051,stratified_size,51,vqe_5_circuit,vqe,5,circuit,test
stratified_size_rep051,stratified_size,51,vqe_6_circuit,vqe,6,circuit,test
stratified_size_rep051,stratified_size,51,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep051,stratified_size,51,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep051,stratified_size,51,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep052,stratified_size,52,dj_10_circuit,dj,10,circuit,train
stratified_size_rep052,stratified_size,52,dj_11_circuit,dj,11,circuit,test
stratified_size_rep052,stratified_size,52,dj_12_circuit,dj,12,circuit,train
stratified_size_rep052,stratified_size,52,dj_13_circuit,dj,13,circuit,train
stratified_size_rep052,stratified_size,52,dj_14_circuit,dj,14,circuit,train
stratified_size_rep052,stratified_size,52,dj_15_circuit,dj,15,circuit,train
stratified_size_rep052,stratified_size,52,dj_4_circuit,dj,4,circuit,train
stratified_size_rep052,stratified_size,52,dj_5_circuit,dj,5,circuit,train
stratified_size_rep052,stratified_size,52,dj_6_circuit,dj,6,circuit,train
stratified_size_rep052,stratified_size,52,dj_7_circuit,dj,7,circuit,train
stratified_size_rep052,stratified_size,52,dj_8_circuit,dj,8,circuit,train
stratified_size_rep052,stratified_size,52,dj_9_circuit,dj,9,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_14_circuit,qaoa,14,circuit,test
stratified_size_rep052,stratified_size,52,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_6_circuit,qaoa,6,circuit,test
stratified_size_rep052,stratified_size,52,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep052,stratified_size,52,qaoa_9_circuit,qaoa,9,circuit,train
stratified_size_rep052,stratified_size,52,qft_10_circuit,qft,10,circuit,train
stratified_size_rep052,stratified_size,52,qft_11_circuit,qft,11,circuit,train
stratified_size_rep052,stratified_size,52,qft_12_circuit,qft,12,circuit,test
stratified_size_rep052,stratified_size,52,qft_13_circuit,qft,13,circuit,train
stratified_size_rep052,stratified_size,52,qft_14_circuit,qft,14,circuit,train
stratified_size_rep052,stratified_size,52,qft_15_circuit,qft,15,circuit,train
stratified_size_rep052,stratified_size,52,qft_4_circuit,qft,4,circuit,train
stratified_size_rep052,stratified_size,52,qft_5_circuit,qft,5,circuit,train
stratified_size_rep052,stratified_size,52,qft_6_circuit,qft,6,circuit,train
stratified_size_rep052,stratified_size,52,qft_7_circuit,qft,7,circuit,train
stratified_size_rep052,stratified_size,52,qft_8_circuit,qft,8,circuit,test
stratified_size_rep052,stratified_size,52,qft_9_circuit,qft,9,circuit,train
stratified_size_rep052,stratified_size,52,qnn_10_circuit,qnn,10,circuit,train
stratified_size_rep052,stratified_size,52,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep052,stratified_size,52,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep052,stratified_size,52,qnn_13_circuit,qnn,13,circuit,test
stratified_size_rep052,stratified_size,52,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep052,stratified_size,52,qnn_15_circuit,qnn,15,circuit,train
stratified_size_rep052,stratified_size,52,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep052,stratified_size,52,qnn_5_circuit,qnn,5,circuit,test
stratified_size_rep052,stratified_size,52,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep052,stratified_size,52,qnn_7_circuit,qnn,7,circuit,test
stratified_size_rep052,stratified_size,52,qnn_8_circuit,qnn,8,circuit,train
stratified_size_rep052,stratified_size,52,qnn_9_circuit,qnn,9,circuit,test
stratified_size_rep052,stratified_size,52,random_10_circuit,random,10,circuit,test
stratified_size_rep052,stratified_size,52,random_11_circuit,random,11,circuit,train
stratified_size_rep052,stratified_size,52,random_12_circuit,random,12,circuit,train
stratified_size_rep052,stratified_size,52,random_13_circuit,random,13,circuit,train
stratified_size_rep052,stratified_size,52,random_14_circuit,random,14,circuit,train
stratified_size_rep052,stratified_size,52,random_15_circuit,random,15,circuit,train
stratified_size_rep052,stratified_size,52,random_4_circuit,random,4,circuit,train
stratified_size_rep052,stratified_size,52,random_5_circuit,random,5,circuit,train
stratified_size_rep052,stratified_size,52,random_6_circuit,random,6,circuit,train
stratified_size_rep052,stratified_size,52,random_7_circuit,random,7,circuit,train
stratified_size_rep052,stratified_size,52,random_8_circuit,random,8,circuit,train
stratified_size_rep052,stratified_size,52,random_9_circuit,random,9,circuit,train
stratified_size_rep052,stratified_size,52,vqe_10_circuit,vqe,10,circuit,train
stratified_size_rep052,stratified_size,52,vqe_11_circuit,vqe,11,circuit,train
stratified_size_rep052,stratified_size,52,vqe_12_circuit,vqe,12,circuit,train
stratified_size_rep052,stratified_size,52,vqe_13_circuit,vqe,13,circuit,train
stratified_size_rep052,stratified_size,52,vqe_14_circuit,vqe,14,circuit,train
stratified_size_rep052,stratified_size,52,vqe_15_circuit,vqe,15,circuit,test
stratified_size_rep052,stratified_size,52,vqe_4_circuit,vqe,4,circuit,test
stratified_size_rep052,stratified_size,52,vqe_5_circuit,vqe,5,circuit,train
stratified_size_rep052,stratified_size,52,vqe_6_circuit,vqe,6,circuit,train
stratified_size_rep052,stratified_size,52,vqe_7_circuit,vqe,7,circuit,train
stratified_size_rep052,stratified_size,52,vqe_8_circuit,vqe,8,circuit,train
stratified_size_rep052,stratified_size,52,vqe_9_circuit,vqe,9,circuit,train
stratified_size_rep053,stratified_size,53,dj_10_circuit,dj,10,circuit,train
stratified_size_rep053,stratified_size,53,dj_11_circuit,dj,11,circuit,train
stratified_size_rep053,stratified_size,53,dj_12_circuit,dj,12,circuit,train
stratified_size_rep053,stratified_size,53,dj_13_circuit,dj,13,circuit,test
stratified_size_rep053,stratified_size,53,dj_14_circuit,dj,14,circuit,test
stratified_size_rep053,stratified_size,53,dj_15_circuit,dj,15,circuit,train
stratified_size_rep053,stratified_size,53,dj_4_circuit,dj,4,circuit,train
stratified_size_rep053,stratified_size,53,dj_5_circuit,dj,5,circuit,test
stratified_size_rep053,stratified_size,53,dj_6_circuit,dj,6,circuit,train
stratified_size_rep053,stratified_size,53,dj_7_circuit,dj,7,circuit,train
stratified_size_rep053,stratified_size,53,dj_8_circuit,dj,8,circuit,train
stratified_size_rep053,stratified_size,53,dj_9_circuit,dj,9,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_10_circuit,qaoa,10,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_11_circuit,qaoa,11,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_12_circuit,qaoa,12,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_13_circuit,qaoa,13,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_14_circuit,qaoa,14,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_15_circuit,qaoa,15,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_4_circuit,qaoa,4,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_5_circuit,qaoa,5,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_6_circuit,qaoa,6,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_7_circuit,qaoa,7,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_8_circuit,qaoa,8,circuit,train
stratified_size_rep053,stratified_size,53,qaoa_9_circuit,qaoa,9,circuit,test
stratified_size_rep053,stratified_size,53,qft_10_circuit,qft,10,circuit,train
stratified_size_rep053,stratified_size,53,qft_11_circuit,qft,11,circuit,train
stratified_size_rep053,stratified_size,53,qft_12_circuit,qft,12,circuit,test
stratified_size_rep053,stratified_size,53,qft_13_circuit,qft,13,circuit,train
stratified_size_rep053,stratified_size,53,qft_14_circuit,qft,14,circuit,train
stratified_size_rep053,stratified_size,53,qft_15_circuit,qft,15,circuit,train
stratified_size_rep053,stratified_size,53,qft_4_circuit,qft,4,circuit,train
stratified_size_rep053,stratified_size,53,qft_5_circuit,qft,5,circuit,train
stratified_size_rep053,stratified_size,53,qft_6_circuit,qft,6,circuit,train
stratified_size_rep053,stratified_size,53,qft_7_circuit,qft,7,circuit,train
stratified_size_rep053,stratified_size,53,qft_8_circuit,qft,8,circuit,train
stratified_size_rep053,stratified_size,53,qft_9_circuit,qft,9,circuit,train
stratified_size_rep053,stratified_size,53,qnn_10_circuit,qnn,10,circuit,test
stratified_size_rep053,stratified_size,53,qnn_11_circuit,qnn,11,circuit,train
stratified_size_rep053,stratified_size,53,qnn_12_circuit,qnn,12,circuit,train
stratified_size_rep053,stratified_size,53,qnn_13_circuit,qnn,13,circuit,train
stratified_size_rep053,stratified_size,53,qnn_14_circuit,qnn,14,circuit,train
stratified_size_rep053,stratified_size,53,qnn_15_circuit,qnn,15,circuit,test
stratified_size_rep053,stratified_size,53,qnn_4_circuit,qnn,4,circuit,train
stratified_size_rep053,stratified_size,53,qnn_5_circuit,qnn,5,circuit,train
stratified_size_rep053,stratified_size,53,qnn_6_circuit,qnn,6,circuit,train
stratified_size_rep053,stratified_size,53,qnn_7_circuit,qnn,7,circuit,train
